Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
921.5020823595535,16181.93624730968,3618.26984835168,2.3272155135528108,104.40059929023145,2.9034562093542085,142.13297750354255,497.57553280509325,114.57201028283035,0
951.5141727015921,14607.00698368251,3355.201933651478,2.486028482869861,84.3185568657995,2.2801221885674394,118.25623860643091,447.73752626882106,100.67627912504192,0
911.9394579513257,14309.477698423112,3460.921929764595,1.9933476823106824,104.57213063692514,2.2779303242353874,145.8536780798351,486.34338257351885,116.7020174295416,1
887.0478927089648,15151.909297802438,3409.6101256176244,1.7000889883400754,96.06617702255343,3.1362980697535328,162.47051597651716,492.23706764382865,100.12689770273572,0
890.182507545751,15360.781252563072,3342.132298856065,1.2206065024880792,92.37582049397085,2.7933542693962994,186.1083369283956,485.0884253949295,111.28409528931572,0
896.4199370292968,14884.566813077616,3498.591002903889,2.409686634069703,92.39636358783869,1.7844658903920891,126.04084075318676,501.64084596123877,104.7927847036588,1
898.1388881745079,15726.630331660517,3456.8780842863957,2.211944741221993,96.0638841796699,2.3304223782368787,141.46857494338852,513.2425927967885,123.84160177967478,0
936.381477181849,14330.697100138375,3425.6284235442668,1.5171086835680203,103.82433315692535,1.9564031987313837,142.21192876949246,525.5904556473049,120.0053936262888,1
902.597294290365,15346.459311515806,3354.3076756639316,1.730713163351688,86.87836798804483,2.2147927919754236,177.11610678863002,491.65640406900997,123.02962307498731,0
936.6320038607789,14697.069589620553,3563.904934156591,1.7666205940242796,96.02884668432146,1.5584456001297882,149.30116999082733,442.88721783066217,118.95448611431473,1
895.9641709945708,15859.688953103649,3830.723453698457,1.258507784008791,99.58528222000852,2.4589031266918173,131.8534688125547,485.51366842126595,106.05702249795583,0
903.9317595158045,15996.257676584059,3527.9774465678256,1.5911588016974332,89.00960775468141,2.1574174542516067,161.17390565843638,501.3113119097595,125.13521369254735,0
800.0899657733946,14616.671706108325,3699.223642982226,1.433084821596823,117.96665201675017,2.5179715770389315,141.90722959918108,536.6842376640022,139.22224560269453,0
945.8163837351241,14725.22143204571,3221.9556149693076,1.7937604940560317,91.46504519938658,2.0124636223352423,125.51225453284091,482.96576473447686,124.09212578606547,0
917.3244237948996,15429.793943489902,3531.552287858754,1.6306512508352187,93.3056308636651,2.524873555951612,132.14453385447698,515.376308851982,115.74075400682435,0
949.9005054929826,14806.434675105244,3280.5263362057867,1.1864975395666257,90.21692050177502,2.3755251165639018,184.6808390884524,508.70263698906297,105.71932823894555,1
755.1872310903155,14977.294391033882,3204.6150144936196,3.0112951152847405,117.98480087138117,2.950585889556579,157.68418443298924,501.31701599370166,110.91933029240035,1
1004.4187352390363,15012.694210271206,3352.1257185081927,2.6262703655146153,105.52905228599482,2.9234070585236873,152.15520110905086,527.9159995797378,124.5303965657206,0
893.0205185922413,14040.163421901172,3738.3798668827144,1.6104902892400073,90.63407993756358,2.735603680903085,145.00212528375909,480.17476409742255,130.73118026799375,0
955.4091408368758,14993.081126952882,3690.003165733929,2.136210698326805,111.06231558859969,2.402015865801636,155.84297684237598,482.7444065106945,122.60866174721976,1
848.0047036437235,14655.136112967914,3548.60094441088,2.2087325449106476,102.00698694288879,3.095614118578088,155.6047189200499,499.6429753071732,127.99887289705984,1
930.6386952531285,14753.438588800114,3193.4598880220137,2.5955429273867385,102.57253421111501,2.0340894166480536,155.84337656414652,480.795604847189,127.07678244027242,0
847.3292218413172,15721.816001734407,3460.7438697224125,1.5906974866699608,96.55522791247547,2.0789324111309013,152.29690180555505,515.240368731638,125.06534391385918,1
868.8115519652098,14371.746552860372,3560.340001780347,2.546053391991213,92.50584013043027,2.474865070033281,167.375966766111,478.604230869016,113.41526404738744,0
995.7015676933393,15406.60259337399,3535.1072459157194,1.7260473478965324,103.37766099054602,3.176211432676336,150.46208692001463,506.789126232354,121.73923511975153,0
890.4658799618327,14860.518534834096,3131.2412833038507,1.3320687979156933,94.5491277000441,2.4392983279389737,130.4412232889472,496.9948169363973,111.51622196117862,0
910.8716436589862,14860.119915752082,3321.9364303960256,2.3620682796572487,118.16755629575104,2.4450264270372153,137.75154218198264,506.44777894330116,120.17428952958102,1
943.5033865344377,15395.185948025855,3487.1844471702566,2.645379212061214,87.30708894756896,2.0674268931664574,110.41962613020576,486.20775814810884,123.30863531066912,0
924.7840943986303,15170.025647284445,3607.258181903438,3.293954486765342,115.36156772854946,2.7837788755811137,190.53634232084784,489.8273511641952,136.78783807386856,0
907.5209452571788,15285.306498609765,3060.7744357800107,1.4001373674548931,98.88681151202199,2.785952876298806,167.25509183905373,502.8802780399115,106.90268025632368,0
918.2480501233113,15484.09233026643,3467.5752049040284,2.3494598425403943,102.99085734021106,2.736722560419973,133.39859009741525,506.0622351848394,124.81507630991305,0
1020.1707792619137,14834.34580840834,3528.6097539757907,1.7950993781032334,108.33157766629435,2.3112337981457913,144.363103012058,499.87394253826534,134.81236591623593,0
897.1190601483207,14693.881632746125,3669.9223977032425,2.3916793552620157,93.69750704995563,2.2879879694880985,137.26247051587134,551.1608706953925,127.58847765838796,0
910.0549523357483,14457.424736721101,3638.571516847487,1.2647552243843747,108.64248384698637,2.112063324878509,180.85094422748233,470.27789243776147,128.32945442825041,0
952.5327198003806,14587.294735010522,3616.514263761761,1.368615112150718,72.92456144618822,2.52516175052828,121.60245671458142,498.0738861514186,125.87694901867812,0
955.2762966478992,16474.54721265436,3340.011898659613,1.612062588416758,92.8001046677806,2.1758778012164495,152.2895211763756,452.7911293364905,132.98334489775417,1
959.351515278019,15622.339790368393,3118.3995725753384,2.0394820228340422,90.75937192658935,2.1467750484252135,147.82944314870304,511.1624443600216,109.12521831887632,0
931.9365111014592,14324.46281689599,3421.38944858772,1.6794593667308222,87.46493987628239,2.372892784926797,166.5367726141823,466.5426039086956,106.14073334029753,1
842.8497543634758,14338.771021628216,3700.326365041712,2.32952717195671,97.85045161921049,2.353253147444735,147.9198154455061,491.6506923237027,119.93665859534744,0
981.6715766150548,15240.933030859245,3778.6909055048864,2.5134473091289573,103.85749968181695,2.3386064413534133,114.8358224668913,488.83807024006023,98.38837896428291,0
842.6827303490657,15273.632398688984,3642.109820459557,2.299788770622678,107.02659998499306,2.6399333790520783,144.9776433071512,508.4267337980351,132.3064580417801,0
915.1317732619517,15274.441917658682,3585.868164560347,2.809393819830434,102.40876757200408,2.5237143406450837,130.5567556411335,483.4162724736446,132.2071519549544,0
862.2862074990321,14872.522103223151,3575.927929677193,2.2079133147276715,93.34306535106452,2.4135531908466645,151.5915909311312,482.14082906918054,115.66649444915474,0
896.7930826703504,14937.27286999855,3388.776250647844,1.3915516448299163,103.69016437825167,2.5549038784934446,178.68354073040652,543.075693922577,116.29229403339491,1
916.438120515174,15163.939762079679,3473.987941289276,2.6816882567691698,101.2428569485085,2.2025418876686103,115.21149511535444,508.53700371423577,119.27652524849329,1
916.0678607725137,15042.946503146664,3833.813905165266,1.6974218821970013,109.36056167936016,2.5315835871729035,133.99554529200194,483.16847443933193,120.5202065043962,0
921.0960377117642,13890.349813626231,3311.4883988416245,2.455209249842785,107.76936702931516,2.54518074785339,138.94614092433005,492.47498984566306,121.27173919194286,0
980.6855634529323,14885.100184712403,3822.9557581419704,2.786867108277553,100.30476413920628,2.0490859421927556,142.36737809173576,549.3606485681223,125.58232106878303,1
922.676715075699,14574.296782869844,3435.594369101588,2.2283440053651997,91.02746993838743,2.7987081263111087,164.80251328210488,492.9450536524671,118.27373646991522,0
887.7921682354676,15087.605709454256,3765.086421819016,1.2519205934176751,93.4704984416792,2.2355698884319013,146.52911164877224,479.32170130542835,129.43193303477793,0
948.2043584144178,16492.629501301704,3218.6369981004923,1.5408939167451043,94.50210640361966,2.5270929397619306,158.3160545144089,479.45011549620824,124.45947777125303,1
959.473524446232,15183.740832737152,3617.1808402329298,2.6613722334425676,96.84733666083744,2.849323522160581,137.48453912536448,483.5262055703127,113.93036554127364,1
838.6196092431504,14843.2351569138,3352.6459728104755,1.9154386571785917,102.68050427589753,2.777703027314161,154.59848690835875,482.16506832719836,133.35112667804097,0
929.8700034924929,15460.900750988627,3216.9465616151624,2.039786767471083,107.15174390128058,2.5103000165706506,165.5559526175543,461.6105645495227,106.41743013877513,0
935.0586371155449,15241.343943604606,3543.706808482189,2.3794122080818045,99.48881306984623,2.3912502991353795,135.35400900525823,466.2739970915907,119.07834189178523,0
885.1218248320004,15210.04724522592,3701.894357719194,2.348161431040162,100.16124787900472,2.7842535725726703,165.6271623961303,475.1203887691589,129.6691740107547,1
968.785340665581,15303.425296607835,3331.011712281301,2.1393999061927302,101.43306305000004,2.702408493342586,151.04745537455136,517.7471305535929,112.76926895087855,1
892.4972206483736,16028.271782414771,3200.19680790832,1.8956658143897671,94.8409468686766,2.314490493986761,170.90920480964505,488.5628813818138,123.09555646767151,0
906.2788226735771,14434.555782337042,3481.631047133009,1.8436657771338214,90.74607742357044,2.261531905899493,145.97160199846053,493.7851493271788,125.43339596999049,1
891.3464087858065,15236.816038405726,3482.512934244564,2.4289494126456717,82.4456210268929,1.8782934454912006,157.624893103242,538.1026407576469,111.39476132018761,1
900.7789523790734,14536.80943500923,3609.6639255109,2.276784765533897,93.04850641923127,2.546209552505076,149.1878753664294,538.8502144981526,119.27522280405965,0
845.1862456552399,15277.756323171125,3689.918914272898,1.8713499996911052,104.73145453267787,2.4751906764944804,148.0757547591884,491.5362517058679,118.4349616979079,1
827.9974558702853,14540.656744256952,3488.1169637455014,2.5410561564965706,92.97088561960433,2.840857412392763,155.1786085645138,481.0740946794977,114.48262148167707,0
979.7252531612486,14791.316593197458,3871.100662958853,1.935482942435108,97.6219296257406,2.60771652804411,160.73614938449808,474.06709058979385,143.01674852050775,0
857.6519325840836,14852.455042881047,3544.8469489070585,1.5741689128328034,104.66431287412317,2.900268758251807,125.0087017615199,520.7832730912471,112.36893646554525,0
850.4303825271846,15487.908359672354,3430.7146987986202,1.6205146505483277,105.20689496422669,2.290790731625149,178.67267217635757,493.85878299433136,130.04930294067884,1
792.3304943198143,15459.227221971207,3177.6865281794344,1.510629581845117,89.2046714783396,2.8414450992902855,112.80673918900403,488.4051532903163,116.07198983118857,0
868.0519126155249,14377.141311776808,3447.4680959367665,1.8637949916981564,109.97059356453641,2.3413250862686033,136.3037578052221,475.5900627458734,109.13363811114718,0
833.8455103296251,15027.467055499925,3432.7226109177727,2.6168621391680964,111.27350089355485,2.7332788185376815,148.114618584702,476.91000772965833,121.02814243155069,1
982.1007580068184,14645.210072625414,3692.060959256294,1.5974524094847455,88.7015014278144,2.062372482240792,158.24711938171896,509.6017457447973,126.49093384387501,0
950.4908544671317,14370.747544662332,3592.4967248133707,2.0942378805090516,91.76163130358846,2.5705405898098563,181.52345055482758,460.53685202338215,129.2050957506568,1
865.5924827411138,14891.491474787816,3264.1261756734766,1.6716553271862935,111.91090683146192,1.904593617566227,112.83417023549785,529.8460608136381,135.6226511065507,0
1012.6217902672154,14845.758605772091,3534.4508772822073,1.8698454793642811,98.53146478744699,2.4198587542174734,139.8461174322058,483.98466068555246,149.452462899351,0
949.0882743495797,16213.358243172761,3634.3062343458105,1.244979394007374,77.80222052548149,2.632106198163374,107.46333024401468,495.5109216724462,122.50514203755597,0
883.7584308245689,15216.479912680348,3805.6062718775665,1.8897308854217314,86.00318495267314,2.3437094346306715,150.63243947820496,459.89066125578336,113.36907826174613,1
775.0297142563213,14311.191249622882,3677.500793482812,1.903147310097519,97.50630374827519,2.18486871137321,155.4336716900006,499.62902185272907,124.52874326794891,0
1014.547128629537,14717.612997914528,3652.1693308622957,2.2701439720178476,88.36957349715398,2.75383554078878,181.81591484342505,490.1503717192832,117.33787049593508,0
830.5213766618202,15510.691647714699,3512.0171989230325,2.1116404566276854,95.86576229363558,2.468961163045923,152.41269521786907,498.497582034306,129.2596612985223,1
817.7300626521554,16044.221386434963,3577.66240108469,1.4008039375239774,100.32396213683579,2.3531288058907984,170.8805025888476,544.1512669508567,107.02835703634278,0
951.128521600482,14207.008343881022,3749.9009801412317,2.5420991220217712,114.62254604034729,2.5125687763462827,161.67674163078118,505.3309413737072,143.68334542400436,1
1021.9876203169637,14060.037807430477,3233.44452050407,2.1051515201109976,97.09546083772211,3.2910007425836767,141.29503605989663,476.1602244756259,128.56048094775514,1
969.2136409255259,15935.48258768589,3430.112134556609,2.0991967585887434,110.72541799572758,2.846050854934463,121.82078506415921,478.66040268360297,103.15995982203836,0
928.195456002618,15194.807088685451,3345.4862502487517,1.9954088233074305,114.28760162036771,2.848772100456352,155.50004596583622,517.853935577413,112.90971097685028,0
929.7377170832643,14565.853634061818,3575.830623745225,1.7411212763888901,114.34309669352076,2.630663895697709,120.15795965709273,538.9607987298027,128.16081044113938,0
942.6707779390154,15267.314543061219,3746.0444351301576,2.108901169874363,102.84754593385568,2.549945581773144,175.90414145339287,508.4575406225315,131.76344056171456,0
937.9464294893382,13682.12613049156,3380.605142655785,2.237794217964291,80.36710852161026,1.7811753135008752,146.75875795926353,520.6613823366431,107.27762372768036,1
914.0595711984688,15001.68775329858,3021.939126506112,1.1265521543272226,104.60824865403865,2.2963058960610603,173.90354823022832,518.2921317001012,127.13025850432949,1
905.2100551975938,15163.910586421543,3417.555850995106,1.7306195813269523,110.48399887813541,2.3558276760392576,140.395711317352,542.5719324007256,100.52660127338076,0
896.8703436050239,15462.135069768914,3682.694746403481,1.8725265147982053,99.18932894564583,1.93753238078574,155.37701572801984,441.512294818219,119.10664134528955,0
862.3017705566662,14493.052023853732,3607.525980589976,2.128085302847139,117.44583870075249,2.15277526293537,154.18697714669378,520.0165681791359,131.12046842103206,0
885.9662461566613,15042.84358070168,3585.6372495621154,2.596655502963563,108.59833561467458,1.9057490587232098,149.09911763978153,529.5120813171069,114.4848426989702,0
815.3521592902307,14537.287686970207,3444.0013396251043,1.6141295927016088,105.68273377152784,2.4885028492907884,141.34680973206815,459.8382888159328,104.93077700861987,0
895.0830186602625,15127.691877837158,3244.193852756043,1.751019076591079,110.86380711205838,2.745629791254645,157.8491203694104,473.4299544798075,121.46214796377559,0
850.5704446424542,14552.326838818488,3603.0588643248934,1.743732944676725,103.33369851260878,2.8320323555872986,131.47673473033583,474.4765175411554,113.95281133364522,0
844.8205341392114,14795.94958041989,3333.143637993075,1.5992362049477293,75.07189500604646,2.624435338623772,125.81129342081883,478.1362941086785,126.29558366065835,0
908.9947075576739,14502.092302604886,3936.8193466760913,1.8264067524438687,95.00861048529634,2.2109810976404294,174.85653786653654,485.5484884719342,111.1467356778194,1
969.60011431723,15325.568120911828,3614.101441670903,2.3854011099939854,111.97168027247854,1.9203804524440122,164.543359777842,507.27808439164824,112.273631103469,0
945.9158303001157,15429.225558328333,3383.87033948921,1.4730822523178273,91.92408659901704,1.9729393901795493,151.3178321720448,525.970239535021,99.78997679123756,1
821.4749698188411,14882.689715021294,3377.7229505222745,2.2139071975764515,97.76527494763062,2.1193052268236503,183.30284765087563,532.4395087330561,121.69944711051482,0
850.5185931714831,15019.118997480015,3481.4111586772824,1.1490488849908322,89.5516368609693,2.233342090589298,144.6446896255031,474.86530816496656,118.39095061723401,1
947.0385593994108,14275.704292683227,3452.09961559565,1.719331001778897,117.83922595201769,2.452075450602524,176.45406439977958,474.6589100389105,108.1161532925993,0
850.8756303230846,14850.161675996607,3723.3667551059907,1.835255349891007,116.81492457418015,2.1957507345619094,153.51148169851643,539.4746552004867,121.93798713767092,1
888.7683425001487,14974.897691479127,3537.283233948809,2.8374298364570323,91.16131104859271,2.6016927681004782,129.5049849984722,519.4023180625593,130.27070300644138,1
927.5026049512276,16310.396545514988,3353.6736522182946,1.862598847623656,101.47298000389084,2.430317949160158,186.96080383541698,502.4859452560699,117.8443205658105,0
851.5827772568182,14444.016487112918,3878.0881370311563,0.8993782632745408,93.19505952235953,2.5031637135223077,169.8142169324817,514.200100266649,122.68166949821973,0
905.268775307298,15732.088619376218,3509.8616663040443,1.000555546569375,106.14944639031378,2.8420751658013614,147.5795793798087,499.1058865444568,122.73311249585164,1
833.2987252540897,15498.429386732903,3653.7679351937795,2.0170147931733404,105.09683077242329,2.145930479739889,164.543425190679,515.7375404914285,107.95670172821039,1
869.9316178024393,15140.318202245067,3378.3546985110484,2.3068854278949544,108.11705571613265,2.6256113734877107,141.92593132004185,489.9179991048278,140.56585820707596,1
915.9890967071268,15879.310242097567,3572.6231255489047,2.187727928813626,103.31918447707888,2.495808031457178,166.58298070119085,508.06414803317693,115.29150169877715,1
820.3503133234166,15186.05273630343,3562.221998228639,2.0837850529004953,129.35406206388467,2.3999541157090913,102.17842869432081,454.6836184889151,126.5611620186027,0
922.0237368980199,15194.579597833965,3122.0701415807694,2.5811297987528334,89.72076234989261,2.765576896259788,129.60397332610813,479.3664711552371,127.6921527722905,0
899.018110053666,14973.439673491228,3903.055022092128,1.7302043896314343,82.89396645563485,2.7637042463671024,169.58519488573927,479.6896646962897,118.60404872884249,0
927.6244977208573,15611.784441209315,3758.1288921845094,2.4474552780134124,96.06909799298539,2.2160527612034717,145.0068892356216,488.76829900379255,126.06795025059634,1
911.1957067032331,15548.234616905442,3420.5609367708025,1.1839925574867913,84.32011734439732,2.4453518248426227,154.15084589777484,472.20460235660755,122.45819221816389,0
968.2070214986923,14687.161356251894,3279.5460519088288,1.547526083530967,85.07537729994007,2.5843635047752196,123.0642867576913,483.99369122530754,105.82360242772594,0
906.2612251323953,14340.376402700616,3569.5123227607105,1.096479302534092,89.98685345802033,2.418097975593225,186.95733991404205,454.56757812805637,116.67727298749912,1
878.5297229437374,14898.509681302172,3517.3395398828793,1.862577349665104,90.77811094568372,2.6755063996863395,173.81059287435352,516.461014291847,113.87449097645938,1
906.1148751516142,14599.980717801176,3571.133789712646,1.9768693913668287,90.45381898049939,2.5843576053730826,145.9862956324934,497.52459443265815,115.38254958653873,0
927.1649014518194,14968.237712692322,3538.3154792388177,2.05705074611326,105.18218950445412,3.049768372106804,141.90608286273348,448.8437717667195,106.95996822163362,0
902.4430035162852,15618.71906734207,3601.2481978611854,2.0309416764435677,94.93810938914663,2.040916259221064,170.59208722839386,474.9551026835998,131.2643371674603,0
902.0295845601942,14771.349172456605,3789.4611398783613,1.536223334594136,98.2048542512752,2.4632692030757806,189.64940900337854,510.098042826865,136.01992654613412,0
864.9004156096622,14978.588309344212,3613.620641025729,1.9048795777933922,108.94232774500935,2.2274492465463425,169.07520511622707,483.7093416084263,129.78002975998407,1
866.8549541224526,15029.011367404197,3290.0689002180115,1.2512766656971257,92.33677475218573,2.6812322366317134,193.43605334793205,479.0917561958571,132.70529224147143,0
829.8697364100153,15424.215441102642,3772.5125705424903,2.681614487566125,97.35454101295278,2.0148484329863368,131.55297341876164,497.7622196897577,116.55365162991843,1
987.478837159347,13876.555333007698,3828.1229126976573,1.8481869635509995,103.65759986092915,2.603893813067466,133.6122633900242,510.30792605534646,113.63743165013963,1
837.8068382304357,14696.649852617351,4130.411346902417,1.7555569404781544,80.58432199379779,2.3109854705954977,126.22117763893303,456.90942628882516,112.21412953188289,0
865.3547401102046,15105.641846139737,3275.30119335208,2.7944701642220413,76.15094491049418,2.279751440163696,158.8352129929896,516.5038544365364,126.44064922957223,0
864.0796367215402,15600.03947821343,3548.576402630055,1.3788767332253853,103.46117328797723,2.0660505389377937,153.5120709960874,475.9912015517787,122.2706305314415,0
944.746218847222,14754.048776246898,3083.5802593622025,1.4372064429840155,104.92014280566899,2.360477216139698,146.96097753056029,499.46216095250605,119.22778288401574,0
885.2525160853986,14061.723646979062,3610.6298312758418,1.4518898375657174,120.64220134852411,2.825350159087278,166.18517256246597,498.9373957792547,132.95148544195342,0
962.3871036336867,15309.855722983068,3390.3599403666453,1.966064309150259,101.5809487586681,2.492443394941156,174.64657210429328,484.1880164528068,124.04941353815343,1
866.3254687878066,14682.318805587185,3884.689158964991,2.2158158148187987,108.19739717258095,2.6883041253623423,119.48675181426316,469.2902076160786,111.61342362479415,0
913.9497081111901,14405.166670454819,3345.077005996284,2.3698377340589167,98.04527356414026,2.9993925465898825,138.0605594419777,491.4294035572321,113.19091170864306,1
858.2326473370122,14687.827305143388,3162.1633924065477,3.285997658747484,102.97227221585086,2.5791266754467728,166.4028718824612,548.7599092722559,126.81993299254145,0
1007.2574563886694,14907.737321172075,3405.747251859496,0.8752837728996181,116.67256841749534,2.332360128381298,140.64522632282836,459.14974908609105,130.41732852654596,0
840.6200790485243,14697.627667730894,3104.9024457565724,2.3043677945622085,78.76007181874364,2.640175664554837,134.0358784728369,550.7693905731462,125.5168023225597,1
915.4910355113514,13897.216971450465,3650.219890901462,1.7214347137138843,104.13616257571681,2.3367111561057126,170.3707485530079,492.208364867704,138.9688874787208,0
931.6888440466049,15448.533098443566,3086.983390748736,1.7067924255556133,121.35586730077367,2.348673195010849,124.2099986055204,501.06114251265916,136.35007165731417,0
920.689954872575,15637.437520639362,3505.6915162366317,1.6901139358730612,102.82034219209342,2.0440321601143046,143.9684038441779,467.39867565845816,124.41035834850763,0
890.7356170561146,15325.760995669752,3084.4376360287606,1.5456151645960134,116.50572963232848,2.7778772473253177,156.57288051609618,476.8619174996756,111.61419340518498,0
893.5089650133287,14431.157164787592,3435.9404390926716,2.842262417301726,93.70787850470558,2.384199227305168,138.52360172179763,484.91271049885944,106.90012488268232,1
902.1905735989554,14899.25423302624,3828.675631160907,2.4211486635069512,99.67952505836287,2.554629473744759,165.6631131202635,468.62915087366264,116.12618254985286,0
892.6498999185756,14996.739342385272,3572.129578287159,2.0115979892786875,100.33524702388587,2.1892114214180083,138.6224604960526,493.73246127887387,127.53213446416157,0
948.1939558397455,15299.397194780955,3327.3012790070134,2.6755078762435,77.8240892064123,2.6307842889146418,178.1723898689184,487.7895232457969,138.26647079311937,0
1010.5261500795675,15334.17024435904,3493.7593022121832,1.2437355173505622,88.31822172149799,2.2714176285594747,147.48507405008453,555.523434273072,124.174470344108,1
872.1254107496084,14632.913100610753,3503.6033744088895,1.334647434334537,89.03124920616014,2.4574873834894526,163.42540273410708,465.02077442958614,131.68722794231238,0
831.5098510210461,15040.99777820678,3594.5260691686813,0.9110161339026561,108.22066078032528,2.7633478093717376,164.92047905965632,503.0807155024576,117.54692513812198,0
895.5858975824373,15228.64020230762,3226.628327343835,1.6502927299383563,108.72153105684055,2.7372277936697587,137.44919994511855,507.4353884570547,126.2276912522755,0
1028.9854668827159,15727.911161073383,3618.513454769466,2.0808492633523765,103.24036442706533,2.4933909782449177,108.93026902688223,467.8903835404449,128.23356829477171,0
859.8162716015134,15352.253269912362,2959.121673679445,2.051429288966167,108.24102896855706,1.9695606901879845,157.2151150932767,520.6048248635851,100.20405724147471,0
981.9558402722034,15394.52834368776,3374.023089527238,2.0746709555299403,98.35850587278226,3.3978431710181924,151.4457669424974,488.05018961355114,115.8656119762349,0
983.885040703822,15041.91331396468,3402.345231509691,1.294471584466959,112.01931669539543,3.023757691081941,161.11652055150256,425.22831045250797,129.4970038427787,0
872.3205879146003,15705.229572601751,3626.6653652142477,2.401577371307011,100.08788442632071,2.7168024474664896,145.46945055234323,519.795488363137,122.74468335636566,0
928.4491539592638,15204.881397979749,3504.5261705353737,2.119813759119499,100.57864047426756,2.2740388655227086,141.39144602398568,466.4917734769291,108.03484951849067,0
981.4198311564269,14569.456044913215,3218.887389228743,2.366527140732999,97.34407366737588,2.4659223514894104,190.169460219634,468.566751615827,95.69877624272644,1
881.0436129506256,15701.684985062595,3303.001374836597,1.053618911204974,106.84450477636427,2.336973871067045,120.55291876978444,520.6370624867719,116.34219254697993,1
889.8209819948819,15348.951636269514,3539.7360019094813,2.155745429398895,95.78801183387087,2.8791567817289163,164.67900956728477,489.5851555274465,119.28414307106121,0
870.9159543025678,14778.477989435758,3484.1865316270887,1.4061173800412365,109.76431377198068,2.5787508672555504,138.50796283633218,527.533164516545,111.16077050171654,0
849.2621634653567,14760.253516300378,3384.175178072851,1.8013383737243192,88.67850859283993,2.26475084249205,143.28442764519156,536.3049828609595,121.43084937027994,0
867.5361227466997,15148.28777257038,3403.833242097604,2.2671824493181916,89.01083745271806,2.3587734702625656,143.6579433485207,480.65214619033105,125.06386747232895,1
838.8029866618872,15231.592397633793,3639.233599431858,2.0455468031279564,106.87426755126504,2.8363564427709713,133.93131451657484,523.7978748786509,126.70687170726232,0
901.7041734129613,15098.646132815604,3396.461485426157,1.5742300101103406,99.11455785416987,2.9800293540461436,161.4244842047248,477.3361759582135,96.44081075067677,1
861.501338447068,15155.654336721442,3482.381751194185,2.0031365780922092,95.46108583846872,2.9584994690458735,177.81287191899915,566.9934775139653,106.8571490219188,0
911.6892955895374,15849.97868728819,3933.9873176161086,1.2342323423781785,108.9005773247546,2.7271096195161935,159.40027322493324,479.21128986406353,116.95377351645264,0
822.2052176898186,15535.771576117442,3215.2634726232154,2.575133697949148,93.92738585913915,2.424212539359209,152.06763992424192,530.7826232288002,125.72173131037464,1
916.5440116107228,15095.317795632513,3129.631453685068,1.8973579902518745,97.9979874569963,1.527545852401264,130.27119001801506,525.3137007764473,124.89234013550036,1
941.6764480804462,15470.655290383742,3656.717932959721,2.559274972127663,113.99227950071159,2.5891480071424664,160.33650531648902,509.482634663268,124.71869947876675,1
800.3132178714272,14483.73804823623,3364.2713877411793,1.7367341564519785,115.3914234581065,2.49945137234677,193.12699263458597,479.8837051574995,116.16582058031068,0
918.7028284923786,15198.963524973404,3436.352494451476,1.7382120057967085,115.72398210270327,2.541994628896406,142.38610752409815,495.45807524175774,116.7236656269004,0
961.3834496236647,15904.653174866555,3343.7687243737773,1.6179066066810768,97.17874223066089,2.516169204109962,142.48032841296268,435.39235661166344,112.7167073157826,0
839.5179490654398,14890.977052303813,3448.0399718464973,2.4380869658465376,112.3070290498447,2.102121351415253,138.77821738038006,506.7326011514675,127.68194128105849,0
983.6286193418852,14576.183035690457,3819.7076224192683,1.645284421335762,90.51047172231321,2.6672225670553558,140.2117153101116,510.48845993085155,110.79511212260422,0
920.9509504683023,14673.95555570347,3660.425691723624,2.322297716207588,90.93097125277939,2.689664894209555,95.0940089265523,504.00498257184114,128.5003639518957,0
864.7494072120795,14455.183481328806,3672.4447023773955,1.808773801165355,76.49544147375639,2.704701634617898,158.10070771711426,410.8008148612233,122.07853238137646,0
897.2115461171147,14607.619045936148,3216.7545888414706,1.0120183500541902,116.7286820189853,2.783973101072016,133.08895647290774,462.03090664730564,119.54955521544846,0
927.9163456260861,14814.745950704986,3269.769252689426,1.714842966106767,91.36020150923922,2.681215493476487,117.794737624164,477.5572705145401,113.43289600223534,1
903.8002695706206,14297.21649041068,2932.1842681029148,1.410445892818576,98.7346742025294,2.376991176538327,165.06379899465097,508.7497679956714,106.44458138835874,1
926.9377996223185,15007.809166974801,3338.123835783449,2.0169513618411687,90.89675658071717,2.478748945625173,128.3596442991613,508.6801671692895,113.52347243621955,0
853.9663203460317,15451.138586893323,3691.3406372771315,1.404796132162755,106.9516524833014,2.527337460176013,143.22661892232486,494.8932862408646,116.69993131375114,0
908.4680412018039,14546.12190992654,3603.389303149674,2.462987550357308,96.2436633928266,2.5323098347319855,179.3288478237716,519.0573660981187,96.3097568841875,0
829.3142751547509,15759.641961820884,3455.6973474095753,1.9544620698234865,86.95183109567051,2.799465296791519,121.81568403950973,469.212728740913,118.02644844665336,1
894.438696932565,15255.396044263798,3495.5399432563895,1.9112020026206304,104.4166256418606,2.693100625906747,119.34803530804476,518.3070501708199,129.24357368026006,0
854.8046179267606,15515.29029281203,3362.222891484919,2.3279460688937914,85.66269975189772,3.123203031870986,155.38612379124677,514.2422631451967,125.67217905433873,1
863.2235028705117,14671.08272307393,3540.951776480357,2.4819534670379313,91.62594274684508,3.1619406939654016,172.98974728020738,511.3266419851373,115.03794124258492,1
